Order_ID,Order_TS,Scheduled_TS,Actual_TS,Scheduled_Minutes,Actual_Minutes,Delay_Minutes,Is_Delayed,Time_Slot,Zone,Weather,Traffic,Vehicle,Category,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time
ORD_ID-631,12-02-2022 21:30,12-02-2022 23:10,12-02-2022 22:45,100,75,-25,FALSE,21:00–24:00,Urban,Sunny,Jam,motorcycle,Snacks,30.359722,78.067079,30.469722,78.177079,22,4.6,12-02-2022,21:30:00,21:45:00
ORD_ID-632,01-04-2022 10:00,01-04-2022 11:30,01-04-2022 11:00,90,60,-30,FALSE,09:00–12:00,Metropolitian,Sunny,Low,van,Kitchen,21.160522,72.771477,21.170522,72.781477,35,4.7,01-04-2022,10:00:00,10:10:00
ORD_ID-633,18-03-2022 22:15,19-03-2022 00:35,19-03-2022 01:30,140,195,55,TRUE,21:00–24:00,Metropolitian,Cloudy,Low,scooter,Apparel,21.186884,72.793616,21.296884,72.903616,34,3.8,18-03-2022,22:15:00,22:30:00
ORD_ID-634,08-03-2022 22:40,09-03-2022 00:35,09-03-2022 01:00,115,140,25,TRUE,21:00–24:00,Metropolitian,Sunny,Low,scooter,Pet Supplies,13.058616,80.264151,13.148616,80.354151,20,4.8,08-03-2022,22:40:00,22:45:00
ORD_ID-635,05-03-2022 08:20,05-03-2022 09:50,05-03-2022 09:40,90,80,-10,FALSE,06:00–09:00,Metropolitian,Cloudy,Low,motorcycle,Pet Supplies,0,0,0.01,0.01,29,4.6,05-03-2022,08:20:00,08:35:00
ORD_ID-636,28-03-2022 21:55,29-03-2022 02:02,29-03-2022 02:05,247.5,250,2.5,TRUE,21:00–24:00,Semi-Urban,Sunny,Jam,motorcycle,Books,22.308096,73.167753,22.338096,73.197753,20,3.5,28-03-2022,21:55:00,22:10:00
ORD_ID-637,02-03-2022 19:20,02-03-2022 22:15,02-03-2022 23:25,175,245,70,TRUE,18:00–21:00,Metropolitian,Cloudy,Jam,scooter,Home,11.025083,77.015393,11.105083,77.095393,30,4.2,02-03-2022,19:20:00,19:30:00
ORD_ID-638,19-03-2022 20:45,19-03-2022 22:30,20-03-2022 00:50,105,245,140,TRUE,18:00–21:00,Metropolitian,Sunny,Jam,motorcycle,Toys,0,0,0.03,0.03,24,4.4,19-03-2022,20:45:00,20:50:00
ORD_ID-639,16-02-2022 21:35,17-02-2022 00:00,17-02-2022 00:30,145,175,30,TRUE,21:00–24:00,Metropolitian,Fog,Jam,scooter,Kitchen,25.457687,81.835585,25.567687,81.945585,35,4,16-02-2022,21:35:00,21:50:00
ORD_ID-640,03-03-2022 09:35,03-03-2022 11:35,03-03-2022 11:05,120,90,-30,FALSE,09:00–12:00,Metropolitian,Windy,Low,scooter,Snacks,11.006686,76.951736,11.016686,76.961736,28,4.8,03-03-2022,09:35:00,09:50:00
ORD_ID-641,09-03-2022 20:35,09-03-2022 22:05,09-03-2022 20:46,90,11,-79,FALSE,18:00–21:00,Urban,Sunny,Jam,scooter,Grocery,22.732225,75.874765,22.782225,75.924765,22,5,09-03-2022,20:35:00,20:40:00
ORD_ID-642,31-03-2022 20:35,31-03-2022 23:30,31-03-2022 23:20,175,165,-10,FALSE,18:00–21:00,Urban,Cloudy,Jam,motorcycle,Electronics,11.026117,76.944652,11.096117,77.014652,23,4.8,31-03-2022,20:35:00,20:45:00
ORD_ID-643,07-03-2022 09:30,07-03-2022 11:32,07-03-2022 11:50,122.5,140,17.5,TRUE,09:00–12:00,Metropolitian,Stormy,Low,motorcycle,Books,0,0,0.01,0.01,32,4.3,07-03-2022,09:30:00,09:35:00
ORD_ID-644,09-03-2022 08:35,09-03-2022 10:00,09-03-2022 09:55,85,80,-5,FALSE,06:00–09:00,Metropolitian,Fog,Low,scooter,Apparel,18.520016,73.830547,18.540016,73.850547,22,4.9,09-03-2022,08:35:00,08:50:00
ORD_ID-645,19-03-2022 20:10,19-03-2022 23:05,19-03-2022 22:35,175,145,-30,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Snacks,23.369746,85.33982,23.429746,85.39982,34,4.6,19-03-2022,20:10:00,20:25:00
ORD_ID-646,19-03-2022 11:15,19-03-2022 13:05,19-03-2022 13:25,110,130,20,TRUE,09:00–12:00,Metropolitian,Fog,High,motorcycle,Snacks,22.761593,75.886362,22.771593,75.896362,30,4.7,19-03-2022,11:15:00,11:30:00
ORD_ID-647,30-03-2022 16:15,30-03-2022 18:25,30-03-2022 17:25,130,70,-60,FALSE,15:00–18:00,Urban,Stormy,Medium,motorcycle,Clothing,22.310237,73.158921,22.350237,73.198921,20,4.8,30-03-2022,16:15:00,16:25:00
ORD_ID-648,02-03-2022 20:35,02-03-2022 22:50,02-03-2022 23:35,135,180,45,TRUE,18:00–21:00,Metropolitian,Windy,Jam,motorcycle,Jewelry,21.170798,72.790489,21.250798,72.870489,20,5,02-03-2022,20:35:00,20:50:00
ORD_ID-649,17-02-2022 23:00,18-02-2022 01:05,18-02-2022 01:00,125,120,-5,FALSE,21:00–24:00,Metropolitian,Windy,Low,scooter,Skincare,30.914057,75.83982,30.944057,75.86982,39,4.6,17-02-2022,23:00:00,23:10:00
ORD_ID-650,03-03-2022 08:20,03-03-2022 10:05,03-03-2022 09:15,105,55,-50,FALSE,06:00–09:00,Metropolitian,Sandstorms,Low,scooter,Sports,23.374878,85.335739,23.394878,85.355739,27,4.7,03-03-2022,08:20:00,08:30:00
ORD_ID-651,11-03-2022 09:15,11-03-2022 11:17,11-03-2022 11:30,122.5,135,12.5,TRUE,09:00–12:00,Metropolitian,Stormy,Low,van,Jewelry,26.902328,75.794257,26.922328,75.814257,35,4.8,11-03-2022,09:15:00,09:30:00
ORD_ID-652,06-04-2022 19:55,06-04-2022 22:10,06-04-2022 22:05,135,130,-5,FALSE,18:00–21:00,Metropolitian,Windy,Jam,motorcycle,Jewelry,18.546258,73.904337,18.676258,74.034337,24,4.8,06-04-2022,19:55:00,20:05:00
ORD_ID-653,17-02-2022 18:15,17-02-2022 20:00,17-02-2022 19:40,105,85,-20,FALSE,18:00–21:00,Metropolitian,Sunny,Medium,motorcycle,Cosmetics,23.233219,77.433571,23.293219,77.493571,25,4.9,17-02-2022,18:15:00,18:30:00
ORD_ID-654,05-03-2022 16:35,05-03-2022 18:55,05-03-2022 17:45,140,70,-70,FALSE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Snacks,18.536562,73.896485,18.576562,73.936485,28,4.8,05-03-2022,16:35:00,16:50:00
ORD_ID-655,27-03-2022 22:50,28-03-2022 01:10,28-03-2022 01:20,140,150,10,TRUE,21:00–24:00,Metropolitian,Cloudy,Low,scooter,Toys,19.091458,72.827808,19.171458,72.907808,33,4.6,27-03-2022,22:50:00,23:00:00
ORD_ID-656,28-03-2022 23:40,29-03-2022 01:05,29-03-2022 01:25,85,105,20,TRUE,21:00–24:00,Other,Sandstorms,Low,scooter,Home,26.911927,75.797282,26.961927,75.847282,35,4.9,28-03-2022,23:40:00,23:45:00
ORD_ID-657,06-04-2022 21:15,06-04-2022 23:15,07-04-2022 00:10,120,175,55,TRUE,21:00–24:00,Metropolitian,Stormy,Jam,motorcycle,Snacks,13.044694,80.26147,13.114694,80.33147,30,4.9,06-04-2022,21:15:00,21:30:00
ORD_ID-658,01-03-2022 23:40,02-03-2022 02:05,02-03-2022 02:05,145,145,0,FALSE,21:00–24:00,Metropolitian,Fog,Low,motorcycle,Kitchen,12.981615,80.231598,13.041615,80.291598,31,4.9,01-03-2022,23:40:00,23:55:00
ORD_ID-659,16-03-2022 17:10,16-03-2022 19:30,16-03-2022 18:55,140,105,-35,FALSE,15:00–18:00,Metropolitian,Windy,Medium,scooter,Snacks,12.972532,77.608179,13.062532,77.698179,31,4.8,16-03-2022,17:10:00,17:15:00
ORD_ID-660,11-02-2022 10:40,11-02-2022 12:40,11-02-2022 12:00,120,80,-40,FALSE,09:00–12:00,Metropolitian,Windy,Low,scooter,Clothing,0,0,0.02,0.02,24,4.7,11-02-2022,10:40:00,10:45:00
ORD_ID-661,03-03-2022 09:10,03-03-2022 11:10,03-03-2022 11:10,120,120,0,FALSE,09:00–12:00,Other,Sandstorms,Low,scooter,Electronics,19.176269,72.836721,19.196269,72.856721,33,5,03-03-2022,09:10:00,09:15:00
ORD_ID-662,14-02-2022 18:25,14-02-2022 20:10,14-02-2022 19:55,105,90,-15,FALSE,18:00–21:00,Metropolitian,Sunny,Medium,scooter,Sports,23.184992,77.417227,23.294992,77.527227,39,4.6,14-02-2022,18:25:00,18:40:00
ORD_ID-663,11-02-2022 22:35,12-02-2022 00:35,12-02-2022 00:35,120,120,0,FALSE,21:00–24:00,Metropolitian,Stormy,Low,motorcycle,Outdoors,26.49095,80.318656,26.55095,80.378656,37,4.5,11-02-2022,22:35:00,22:40:00
ORD_ID-664,01-03-2022 18:35,01-03-2022 21:20,01-03-2022 20:20,165,105,-60,FALSE,18:00–21:00,Urban,Fog,Medium,motorcycle,Sports,26.892312,75.806896,26.922313,75.836896,26,4.8,01-03-2022,18:35:00,18:45:00
ORD_ID-665,26-03-2022 18:30,26-03-2022 20:35,26-03-2022 21:10,125,160,35,TRUE,18:00–21:00,Urban,Sandstorms,Medium,motorcycle,Clothing,23.359407,85.325055,23.409407,85.375055,35,4.4,26-03-2022,18:30:00,18:35:00
ORD_ID-666,17-02-2022 11:00,17-02-2022 12:55,17-02-2022 12:10,115,70,-45,FALSE,09:00–12:00,Metropolitian,Sandstorms,Low,scooter,Home,22.538731,88.364878,22.548731,88.374878,29,4.8,17-02-2022,11:00:00,11:05:00
ORD_ID-667,19-03-2022 10:55,19-03-2022 12:15,19-03-2022 12:30,80,95,15,TRUE,09:00–12:00,Urban,Sunny,Low,motorcycle,Clothing,18.55144,73.804855,18.56144,73.814855,24,4.8,19-03-2022,10:55:00,11:10:00
ORD_ID-668,06-04-2022 17:45,06-04-2022 19:37,06-04-2022 20:00,112.5,135,22.5,TRUE,15:00–18:00,Urban,Sandstorms,Medium,van,Electronics,26.911927,75.797282,27.041927,75.927282,25,4.9,06-04-2022,17:45:00,17:55:00
ORD_ID-669,24-03-2022 13:20,24-03-2022 15:42,24-03-2022 15:05,142.5,105,-37.5,FALSE,12:00–15:00,Metropolitian,Sandstorms,High,motorcycle,Pet Supplies,18.636215,73.751081,18.676215,73.791081,20,4.5,24-03-2022,13:20:00,13:35:00
ORD_ID-670,06-03-2022 23:30,07-03-2022 01:35,07-03-2022 00:35,125,65,-60,FALSE,21:00–24:00,Metropolitian,Windy,Low,scooter,Skincare,21.149834,72.778666,21.219834,72.848666,28,5,06-03-2022,23:30:00,23:35:00
ORD_ID-671,07-03-2022 10:20,07-03-2022 11:50,07-03-2022 12:05,90,105,15,TRUE,09:00–12:00,Metropolitian,Sunny,Low,motorcycle,Shoes,23.39925,85.390464,23.40925,85.400464,29,5,07-03-2022,10:20:00,10:35:00
ORD_ID-672,30-03-2022 09:00,30-03-2022 10:45,30-03-2022 11:15,105,135,30,TRUE,09:00–12:00,Urban,Stormy,Low,motorcycle,Pet Supplies,23.357804,85.325146,23.377804,85.345146,37,4.8,30-03-2022,09:00:00,09:15:00
ORD_ID-673,17-02-2022 10:20,17-02-2022 12:15,17-02-2022 12:40,115,140,25,TRUE,09:00–12:00,Metropolitian,Sandstorms,Low,van,Cosmetics,22.551084,88.354127,22.561084,88.364127,30,4.8,17-02-2022,10:20:00,10:25:00
ORD_ID-674,12-03-2022 17:20,12-03-2022 18:50,12-03-2022 20:10,90,170,80,TRUE,15:00–18:00,Urban,Fog,Medium,scooter,Outdoors,11.021278,76.995017,11.111278,77.085017,23,5,12-03-2022,17:20:00,17:35:00
ORD_ID-675,12-02-2022 22:10,13-02-2022 00:15,12-02-2022 23:40,125,90,-35,FALSE,21:00–24:00,Metropolitian,Windy,Low,motorcycle,Electronics,30.899992,75.831338,30.969992,75.901338,36,4.5,12-02-2022,22:10:00,22:20:00
ORD_ID-676,02-03-2022 00:00,02-03-2022 02:00,02-03-2022 03:05,120,185,65,TRUE,00:00–06:00,Metropolitian,Fog,Low,motorcycle,Electronics,17.431477,78.40035,17.521477,78.49035,39,4.5,02-03-2022,00:00:00,00:05:00
ORD_ID-677,09-03-2022 17:45,09-03-2022 20:05,09-03-2022 18:50,140,65,-75,FALSE,15:00–18:00,Metropolitian,Windy,Medium,motorcycle,Kitchen,12.933284,77.615428,12.983284,77.665428,28,4.9,09-03-2022,17:45:00,17:55:00
ORD_ID-678,03-04-2022 08:55,03-04-2022 10:20,03-04-2022 10:25,85,90,5,TRUE,06:00–09:00,Metropolitian,Fog,Low,scooter,Toys,18.994237,72.825553,19.004237,72.835553,32,4.8,03-04-2022,08:55:00,09:00:00
ORD_ID-679,01-03-2022 18:40,01-03-2022 21:05,01-03-2022 21:15,145,155,10,TRUE,18:00–21:00,Metropolitian,Sandstorms,Medium,motorcycle,Shoes,17.428294,78.404423,17.488294,78.464423,38,4.9,01-03-2022,18:40:00,18:55:00
ORD_ID-680,12-02-2022 18:15,12-02-2022 20:40,12-02-2022 20:15,145,120,-25,FALSE,18:00–21:00,Metropolitian,Sandstorms,Medium,scooter,Sports,0,0,0.09,0.09,32,4.7,12-02-2022,18:15:00,18:30:00
ORD_ID-681,29-03-2022 19:55,29-03-2022 22:55,29-03-2022 23:25,180,210,30,TRUE,18:00–21:00,Metropolitian,Fog,Jam,scooter,Home,12.337978,76.616792,12.467978,76.746792,35,4.8,29-03-2022,19:55:00,20:10:00
ORD_ID-682,17-02-2022 22:20,18-02-2022 00:00,18-02-2022 00:05,100,105,5,TRUE,21:00–24:00,Urban,Sunny,Low,motorcycle,Books,22.526461,88.364453,22.586461,88.424453,33,4.8,17-02-2022,22:20:00,22:30:00
ORD_ID-683,29-03-2022 20:55,29-03-2022 23:20,29-03-2022 23:35,145,160,15,TRUE,18:00–21:00,Metropolitian,Sandstorms,Jam,motorcycle,Shoes,17.411028,78.329645,17.541028,78.459645,27,4.9,29-03-2022,20:55:00,21:00:00
ORD_ID-684,08-03-2022 20:00,08-03-2022 22:25,08-03-2022 21:25,145,85,-60,FALSE,18:00–21:00,Metropolitian,Sandstorms,Jam,scooter,Pet Supplies,22.722634,75.886959,22.792634,75.956959,28,4.9,08-03-2022,20:00:00,20:15:00
ORD_ID-685,05-04-2022 15:50,05-04-2022 18:07,05-04-2022 17:40,137.5,110,-27.5,FALSE,15:00–18:00,Metropolitian,Cloudy,Medium,motorcycle,Skincare,12.981615,80.231598,13.021615,80.271598,27,4.6,05-04-2022,15:50:00,15:55:00
ORD_ID-686,12-03-2022 21:55,13-03-2022 00:00,13-03-2022 00:10,125,135,10,TRUE,21:00–24:00,Metropolitian,Windy,Jam,van,Sports,12.949934,77.699386,13.019934,77.769386,23,5,12-03-2022,21:55:00,22:05:00
ORD_ID-687,06-04-2022 22:00,06-04-2022 23:40,07-04-2022 01:05,100,185,85,TRUE,21:00–24:00,Urban,Stormy,Jam,scooter,Toys,11.024839,77.007003,11.104839,77.087003,37,4.2,06-04-2022,22:00:00,22:15:00
ORD_ID-688,15-03-2022 18:35,15-03-2022 20:05,15-03-2022 20:35,90,120,30,TRUE,18:00–21:00,Urban,Sunny,Medium,motorcycle,Home,13.044694,80.26147,13.104694,80.32147,36,4.9,15-03-2022,18:35:00,18:40:00
ORD_ID-689,18-02-2022 21:55,19-02-2022 00:20,18-02-2022 22:42,145,47,-98,FALSE,21:00–24:00,Metropolitian,Fog,Jam,motorcycle,Grocery,0,0,0.08,0.08,32,4.9,18-02-2022,21:55:00,22:00:00
ORD_ID-690,24-03-2022 23:10,25-03-2022 01:05,25-03-2022 00:35,115,85,-30,FALSE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Skincare,23.351058,85.325731,23.411058,85.385731,38,4.8,24-03-2022,23:10:00,23:15:00
ORD_ID-691,01-03-2022 20:25,01-03-2022 23:20,01-03-2022 22:40,175,135,-40,FALSE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Electronics,19.221315,72.862381,19.281315,72.922381,38,4.8,01-03-2022,20:25:00,20:35:00
ORD_ID-692,11-02-2022 23:55,12-02-2022 02:15,12-02-2022 01:15,140,80,-60,FALSE,21:00–24:00,Metropolitian,Cloudy,Low,scooter,Kitchen,0,0,0.05,0.05,27,5,11-02-2022,23:55:00,00:10:00
ORD_ID-693,25-03-2022 19:35,25-03-2022 21:55,26-03-2022 00:00,140,265,125,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Outdoors,17.455894,78.375467,17.525894,78.445467,31,4.4,25-03-2022,19:35:00,19:40:00
ORD_ID-694,15-03-2022 10:00,15-03-2022 11:55,15-03-2022 11:20,115,80,-35,FALSE,09:00–12:00,Metropolitian,Sandstorms,Low,motorcycle,Jewelry,17.483216,78.552111,17.503216,78.572111,21,4.2,15-03-2022,10:00:00,10:15:00
ORD_ID-695,04-04-2022 21:35,04-04-2022 23:20,04-04-2022 23:25,105,110,5,TRUE,21:00–24:00,Other,Windy,Jam,scooter,Jewelry,11.022477,76.995667,11.132477,77.105667,26,4.7,04-04-2022,21:35:00,21:50:00
ORD_ID-696,10-03-2022 18:25,10-03-2022 21:20,10-03-2022 21:25,175,180,5,TRUE,18:00–21:00,Metropolitian,Cloudy,Medium,motorcycle,Snacks,18.636215,73.751081,18.706215,73.821081,23,4.9,10-03-2022,18:25:00,18:30:00
ORD_ID-697,06-04-2022 20:50,06-04-2022 22:35,06-04-2022 22:05,105,75,-30,FALSE,18:00–21:00,Metropolitian,Sunny,Jam,scooter,Skincare,23.359407,85.325055,23.439407,85.405055,36,4.8,06-04-2022,20:50:00,21:00:00
ORD_ID-698,28-03-2022 12:45,28-03-2022 14:55,28-03-2022 14:55,130,130,0,FALSE,12:00–15:00,Urban,Fog,High,motorcycle,Kitchen,12.934179,77.615797,12.974179,77.655797,34,4.7,28-03-2022,12:45:00,13:00:00
ORD_ID-699,31-03-2022 22:15,01-04-2022 00:20,31-03-2022 23:30,125,75,-50,FALSE,21:00–24:00,Metropolitian,Windy,Low,motorcycle,Cosmetics,10.96185,76.971082,11.04185,77.051082,20,4.9,31-03-2022,22:15:00,22:20:00
ORD_ID-700,24-03-2022 22:10,25-03-2022 00:15,25-03-2022 00:30,125,140,15,TRUE,21:00–24:00,Metropolitian,Windy,Low,motorcycle,Clothing,11.022169,76.999594,11.082169,77.059594,25,4.1,24-03-2022,22:10:00,22:20:00
ORD_ID-701,23-03-2022 21:10,23-03-2022 22:50,23-03-2022 23:40,100,150,50,TRUE,21:00–24:00,Urban,Sunny,Jam,motorcycle,Home,22.751857,75.866699,22.831857,75.946699,36,4.6,23-03-2022,21:10:00,21:15:00
ORD_ID-702,10-03-2022 22:50,11-03-2022 01:15,11-03-2022 00:30,145,100,-45,FALSE,21:00–24:00,Metropolitian,Fog,Low,motorcycle,Pet Supplies,12.981615,80.231598,13.061615,80.311598,27,4.7,10-03-2022,22:50:00,23:00:00
ORD_ID-703,17-02-2022 10:15,17-02-2022 12:17,17-02-2022 12:55,122.5,160,37.5,TRUE,09:00–12:00,Metropolitian,Stormy,Low,motorcycle,Sports,19.876219,75.346017,19.896219,75.366017,35,4.1,17-02-2022,10:15:00,10:25:00
ORD_ID-704,26-03-2022 14:40,26-03-2022 16:52,26-03-2022 16:50,132.5,130,-2.5,FALSE,12:00–15:00,Metropolitian,Stormy,High,scooter,Cosmetics,12.304569,76.643622,12.344569,76.683622,31,4.8,26-03-2022,14:40:00,14:45:00
ORD_ID-705,12-02-2022 23:30,13-02-2022 01:30,13-02-2022 01:20,120,110,-10,FALSE,21:00–24:00,Metropolitian,Stormy,Low,scooter,Clothing,0,0,0.11,0.11,33,4.8,12-02-2022,23:30:00,23:40:00
ORD_ID-706,02-03-2022 21:00,02-03-2022 23:20,03-03-2022 00:40,140,220,80,TRUE,21:00–24:00,Metropolitian,Cloudy,Jam,scooter,Kitchen,26.891191,75.802083,27.001191,75.912083,23,5,02-03-2022,21:00:00,21:10:00
ORD_ID-707,31-03-2022 18:45,31-03-2022 20:50,31-03-2022 20:55,125,130,5,TRUE,18:00–21:00,Urban,Windy,Medium,scooter,Snacks,12.914264,77.6784,13.044264,77.8084,23,4.5,31-03-2022,18:45:00,18:50:00
ORD_ID-708,25-03-2022 17:25,25-03-2022 19:00,25-03-2022 18:35,95,70,-25,FALSE,15:00–18:00,Metropolitian,Sunny,Medium,motorcycle,Outdoors,0,0,0.11,0.11,29,4.7,25-03-2022,17:25:00,17:35:00
ORD_ID-709,28-03-2022 15:20,28-03-2022 17:40,28-03-2022 15:46,140,26,-114,FALSE,15:00–18:00,Metropolitian,Fog,Medium,motorcycle,Grocery,11.003008,76.97544,11.043008,77.01544,29,4.8,28-03-2022,15:20:00,15:35:00
ORD_ID-710,15-02-2022 23:15,16-02-2022 01:15,16-02-2022 00:50,120,95,-25,FALSE,21:00–24:00,Urban,Cloudy,Low,scooter,Books,19.880256,75.323503,19.930256,75.373503,30,5,15-02-2022,23:15:00,23:25:00
ORD_ID-711,09-03-2022 10:50,09-03-2022 12:20,09-03-2022 12:55,90,125,35,TRUE,09:00–12:00,Metropolitian,Sunny,Low,motorcycle,Electronics,17.430448,78.418213,17.450448,78.438213,39,4.9,09-03-2022,10:50:00,10:55:00
ORD_ID-712,03-04-2022 17:25,03-04-2022 19:45,03-04-2022 20:25,140,180,40,TRUE,15:00–18:00,Metropolitian,Windy,Medium,motorcycle,Toys,23.359194,85.325447,23.389194,85.355447,34,4.3,03-04-2022,17:25:00,17:30:00
ORD_ID-713,05-04-2022 08:50,05-04-2022 10:55,05-04-2022 11:15,125,145,20,TRUE,06:00–09:00,Metropolitian,Windy,Low,motorcycle,Skincare,22.311358,73.164798,22.331358,73.184798,36,4.8,05-04-2022,08:50:00,09:05:00
ORD_ID-714,11-03-2022 19:45,11-03-2022 21:30,11-03-2022 21:45,105,120,15,TRUE,18:00–21:00,Metropolitian,Sunny,Jam,motorcycle,Toys,17.429585,78.392621,17.489585,78.452621,30,4.9,11-03-2022,19:45:00,19:50:00
ORD_ID-715,19-03-2022 19:55,19-03-2022 22:55,19-03-2022 22:20,180,145,-35,FALSE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Home,22.311603,73.165012,22.341603,73.195012,29,4.8,19-03-2022,19:55:00,20:00:00
ORD_ID-716,09-03-2022 23:30,10-03-2022 01:35,10-03-2022 00:20,125,50,-75,FALSE,21:00–24:00,Metropolitian,Windy,Low,scooter,Home,21.173343,72.792731,21.233343,72.852731,24,4.7,09-03-2022,23:30:00,23:35:00
ORD_ID-717,03-04-2022 08:25,03-04-2022 09:50,03-04-2022 09:55,85,90,5,TRUE,06:00–09:00,Metropolitian,Sunny,Low,motorcycle,Toys,13.086438,80.220672,13.106438,80.240672,37,4.8,03-04-2022,08:25:00,08:35:00
ORD_ID-718,08-03-2022 23:25,09-03-2022 01:25,09-03-2022 00:45,120,80,-40,FALSE,21:00–24:00,Metropolitian,Stormy,Low,motorcycle,Apparel,21.157735,72.768778,21.237735,72.848778,30,4.8,08-03-2022,23:25:00,23:30:00
ORD_ID-719,13-03-2022 23:45,14-03-2022 01:25,14-03-2022 00:35,100,50,-50,FALSE,21:00–24:00,Urban,Sunny,Low,motorcycle,Electronics,17.450851,78.379347,17.480851,78.409347,21,4.7,13-03-2022,23:45:00,00:00:00
ORD_ID-720,24-03-2022 18:45,24-03-2022 20:30,24-03-2022 20:35,105,110,5,TRUE,18:00–21:00,Metropolitian,Sunny,Medium,motorcycle,Outdoors,13.045479,80.23311,13.095479,80.28311,33,4.7,24-03-2022,18:45:00,18:50:00
ORD_ID-721,14-03-2022 22:00,14-03-2022 23:40,15-03-2022 01:15,100,195,95,TRUE,21:00–24:00,Urban,Stormy,Jam,motorcycle,Books,12.334022,76.618203,12.424022,76.708203,39,4.4,14-03-2022,22:00:00,22:05:00
ORD_ID-722,01-04-2022 22:30,02-04-2022 00:25,02-04-2022 00:20,115,110,-5,FALSE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Skincare,12.934365,77.616155,12.984365,77.666155,25,4.8,01-04-2022,22:30:00,22:45:00
ORD_ID-723,11-02-2022 23:35,12-02-2022 01:15,12-02-2022 01:05,100,90,-10,FALSE,21:00–24:00,Urban,Stormy,Low,motorcycle,Shoes,30.893234,75.82172,30.953234,75.88172,26,4.7,11-02-2022,23:35:00,23:40:00
ORD_ID-724,03-03-2022 08:20,03-03-2022 10:05,03-03-2022 10:25,105,125,20,TRUE,06:00–09:00,Metropolitian,Sandstorms,Low,scooter,Sports,22.310329,73.169083,22.320329,73.179083,30,5,03-03-2022,08:20:00,08:35:00
ORD_ID-725,17-02-2022 08:35,17-02-2022 10:00,17-02-2022 10:15,85,100,15,TRUE,06:00–09:00,Metropolitian,Fog,Low,motorcycle,Apparel,15.561295,73.749478,15.581295,73.769478,37,4.7,17-02-2022,08:35:00,08:40:00
ORD_ID-726,11-02-2022 09:45,11-02-2022 11:35,11-02-2022 11:45,110,120,10,TRUE,09:00–12:00,Metropolitian,Fog,Low,motorcycle,Home,30.319528,78.040267,30.339528,78.060267,39,4.7,11-02-2022,09:45:00,09:55:00
ORD_ID-727,02-03-2022 18:50,02-03-2022 20:35,02-03-2022 20:25,105,95,-10,FALSE,18:00–21:00,Metropolitian,Sunny,Medium,motorcycle,Clothing,22.761593,75.886362,22.841593,75.966362,21,4.9,02-03-2022,18:50:00,18:55:00
ORD_ID-728,21-03-2022 16:20,21-03-2022 18:40,21-03-2022 19:05,140,165,25,TRUE,15:00–18:00,Metropolitian,Sandstorms,Medium,motorcycle,Snacks,12.299524,76.64262,12.339524,76.68262,31,4.1,21-03-2022,16:20:00,16:25:00
ORD_ID-729,03-03-2022 14:30,03-03-2022 16:52,03-03-2022 16:35,142.5,125,-17.5,FALSE,12:00–15:00,Metropolitian,Sandstorms,High,scooter,Sports,26.921411,75.793604,26.961411,75.833604,38,4.9,03-03-2022,14:30:00,14:35:00
ORD_ID-730,12-02-2022 17:30,12-02-2022 19:00,12-02-2022 20:30,90,180,90,TRUE,15:00–18:00,Urban,Fog,Medium,motorcycle,Snacks,27.195928,77.998092,27.325928,78.128092,35,4.9,12-02-2022,17:30:00,17:40:00
ORD_ID-731,05-03-2022 17:40,05-03-2022 19:10,05-03-2022 19:05,90,85,-5,FALSE,15:00–18:00,Urban,Cloudy,Medium,scooter,Outdoors,0,0,0.03,0.03,39,4.9,05-03-2022,17:40:00,17:50:00
ORD_ID-732,01-04-2022 18:30,01-04-2022 20:15,01-04-2022 20:25,105,115,10,TRUE,18:00–21:00,Metropolitian,Sunny,Medium,scooter,Outdoors,10.96185,76.971082,11.01185,77.021082,31,4.8,01-04-2022,18:30:00,18:45:00
ORD_ID-733,05-04-2022 08:15,05-04-2022 10:00,05-04-2022 10:40,105,145,40,TRUE,06:00–09:00,Metropolitian,Sandstorms,Low,motorcycle,Toys,0,0,0.02,0.02,39,4.1,05-04-2022,08:15:00,08:20:00
ORD_ID-734,05-03-2022 19:25,05-03-2022 21:45,05-03-2022 20:25,140,60,-80,FALSE,18:00–21:00,Metropolitian,Stormy,Jam,scooter,Sports,0,0,0.03,0.03,26,4.7,05-03-2022,19:25:00,19:35:00
ORD_ID-735,28-03-2022 22:00,29-03-2022 00:00,29-03-2022 00:40,120,160,40,TRUE,21:00–24:00,Metropolitian,Stormy,Jam,scooter,Electronics,13.066762,80.251865,13.096762,80.281865,39,4.2,28-03-2022,22:00:00,22:05:00
ORD_ID-736,11-02-2022 21:30,11-02-2022 23:30,12-02-2022 01:20,120,230,110,TRUE,21:00–24:00,Metropolitian,Sandstorms,Jam,motorcycle,Shoes,0,0,0.03,0.03,32,4,11-02-2022,21:30:00,21:45:00
